Scenario,Replication,Seed,agent_id,agent_type,name,road,condition,is_broken,broke_during_flood,total_vehicles_passed,length
0,1,123,1002490,Bridge,bridge 830,N2,A,False,False,0,3.8
0,1,123,1002491,Link,,N2,,,,0,53.179
0,1,123,1002492,Bridge,bridge 831,N2,A,False,False,0,1.5
0,1,123,1002493,Bridge,bridge 832,N2,A,False,False,0,1.5
0,1,123,1002494,Bridge,bridge 833,N2,A,False,False,0,1.5
0,1,123,1002495,Bridge,bridge 834,N2,A,False,False,0,5.3
0,1,123,1002496,Link,,N2,,,,7332,539.038
0,1,123,1002498,Bridge,bridge 835,N2,A,False,False,0,6.2
0,1,123,1002499,Bridge,bridge 836,N2,A,False,False,0,14.8
0,1,123,1002500,Link,,N2,,,,5818,40.913
0,1,123,1002501,Bridge,bridge 837,N2,A,False,False,0,3.0
0,1,123,1002502,Link,,N2,,,,5846,378.18
0,1,123,1002504,Bridge,bridge 838,N2,B,False,False,0,19.5
0,1,123,1002505,Link,,N2,,,,0,25.338
0,1,123,1002506,Bridge,bridge 839,N2,A,False,False,0,2.0
0,1,123,1002507,Bridge,bridge 840,N2,A,False,False,0,4.3
0,1,123,1002508,Link,,N2,,,,12293,436.1
0,1,123,1002509,Bridge,bridge 841,N2,A,False,False,0,4.5
0,1,123,1002510,Bridge,bridge 842,N2,C,False,False,0,4.5
0,1,123,1002511,Bridge,bridge 843,N2,A,False,False,0,2.06
0,1,123,1002512,Bridge,bridge 844,N2,A,False,False,0,6.12
0,1,123,1002513,Bridge,bridge 845,N2,A,False,False,1163,3.5
0,1,123,1002514,Link,,N2,,,,1558,140.014
0,1,123,1002515,Bridge,bridge 846,N2,A,False,False,0,7.4
0,1,123,1002516,Bridge,bridge 847,N2,A,False,False,0,3.5
0,1,123,1002517,Bridge,bridge 848,N2,B,False,False,0,51.5
0,1,123,1002518,Link,,N2,,,,14669,711.4839999999999
0,1,123,1002521,Bridge,bridge 849,N2,B,False,False,1557,21.5
0,1,123,1002522,Link,,N2,,,,0,19.358
0,1,123,1002523,Bridge,bridge 850,N2,A,False,False,0,6.2
0,1,123,1002524,Link,,N2,,,,5442,352.205
0,1,123,1002525,Bridge,bridge 851,N2,A,False,False,0,5.1
0,1,123,1002526,Bridge,bridge 852,N2,A,False,False,0,2.0
0,1,123,1002527,Bridge,bridge 853,N2,A,False,False,0,1.5
0,1,123,1002528,Bridge,bridge 854,N2,A,False,False,0,2.6
0,1,123,1002529,Bridge,bridge 855,N2,A,False,False,0,2.0
0,1,123,1002530,Link,,N2,,,,0,88.117
0,1,123,1002531,Bridge,bridge 856,N2,A,False,False,0,1.0
0,1,123,1002532,Bridge,bridge 857,N2,A,False,False,0,1.5
0,1,123,1002533,Bridge,bridge 858,N2,B,False,False,332,24.0
0,1,123,1002534,Link,,N2,,,,0,29.049
0,1,123,1002535,Bridge,bridge 859,N2,A,False,False,0,6.5
0,1,123,1002536,Bridge,bridge 860,N2,A,False,False,0,2.0
0,1,123,1002537,Bridge,bridge 861,N2,A,False,False,5820,2.0
0,1,123,1002538,Bridge,bridge 862,N2,A,False,False,0,2.0
0,1,123,1002539,Bridge,bridge 863,N2,A,False,False,0,2.0
0,1,123,1002540,Link,,N2,,,,0,78.028
0,1,123,1002541,Bridge,bridge 864,N2,A,False,False,0,2.5
0,1,123,1002542,Bridge,bridge 865,N2,A,False,False,0,6.3
0,1,123,1002543,Bridge,bridge 866,N2,A,False,False,657,2.6
0,1,123,1002544,Bridge,bridge 867,N2,A,False,False,0,2.6
0,1,123,1002545,Bridge,bridge 868,N2,A,False,False,1253,2.6
0,1,123,1002546,Bridge,bridge 869,N2,A,False,False,0,2.0
0,1,123,1002547,Link,,N2,,,,3931,444.16499999999996
0,1,123,1002549,Bridge,bridge 870,N2,A,False,False,0,7.6
0,1,123,1002550,Bridge,bridge 871,N2,A,False,False,0,2.0
0,1,123,1002551,Bridge,bridge 872,N2,A,False,False,0,2.0
0,1,123,1002552,Bridge,bridge 873,N2,A,False,False,0,6.3
0,1,123,1002553,Bridge,bridge 874,N2,B,False,False,0,7.5
0,1,123,1002554,Link,,N2,,,,4230,136.019
0,1,123,1002555,Bridge,bridge 875,N2,A,False,False,0,9.6
0,1,123,1002556,Bridge,bridge 876,N2,A,False,False,0,3.0
0,1,123,1002557,Link,,N2,,,,8063,182.292
0,1,123,1002558,Bridge,bridge 877,N2,A,False,False,0,4.0
0,1,123,1002559,Bridge,bridge 878,N2,A,False,False,0,1.0
0,1,123,1002560,Bridge,bridge 879,N2,A,False,False,0,1.0
0,1,123,1002561,Link,,N2,,,,14316,725.751
0,1,123,1002564,Bridge,bridge 880,N2,A,False,False,0,2.5
0,1,123,1002565,Bridge,bridge 881,N2,A,False,False,0,4.3
0,1,123,1002566,Bridge,bridge 882,N2,A,False,False,0,1.8
0,1,123,1002567,Bridge,bridge 883,N2,A,False,False,0,3.2
0,1,123,1002568,Link,,N2,,,,0,45.938
0,1,123,1002569,Bridge,bridge 884,N2,A,False,False,0,2.0
0,1,123,1002570,Bridge,bridge 885,N2,A,False,False,657,1.5
0,1,123,1002571,Bridge,bridge 886,N2,A,False,False,0,1.5
0,1,123,1002572,Bridge,bridge 887,N2,A,False,False,1253,1.5
0,1,123,1002573,Bridge,bridge 888,N2,A,False,False,0,6.4
0,1,123,1002574,Link,,N2,,,,2719,206.677
0,1,123,1002576,Bridge,bridge 889,N2,A,False,False,0,7.0
0,1,123,1002577,Bridge,bridge 890,N2,C,False,False,0,44.3
0,1,123,1002578,Link,,N2,,,,5442,321.725
0,1,123,1002580,Bridge,bridge 891,N2,A,False,False,0,1.5
0,1,123,1002581,Bridge,bridge 892,N2,A,False,False,0,1.5
0,1,123,1002582,Link,,N2,,,,16226,774.3059999999999
0,1,123,1002587,Bridge,bridge 893,N2,A,False,False,0,2.0
0,1,123,1002588,Bridge,bridge 894,N2,A,False,False,0,22.0
0,1,123,1002589,Link,,N2,,,,10784,447.80199999999996
0,1,123,1002591,Bridge,bridge 895,N2,B,False,False,0,14.0
0,1,123,1002592,Link,,N2,,,,0,14.671
0,1,123,1002593,Bridge,bridge 896,N2,A,False,False,0,2.0
0,1,123,1002594,Link,,N2,,,,5442,328.095
0,1,123,1002595,Bridge,bridge 897,N2,A,False,False,0,35.5
0,1,123,1002596,Link,,N2,,,,332,70.67
0,1,123,1002597,Bridge,bridge 898,N2,A,False,False,5825,3.0
0,1,123,1002598,Bridge,bridge 899,N2,A,False,False,0,34.9
0,1,123,1002599,Link,,N2,,,,4628,232.391
0,1,123,1002601,Bridge,bridge 900,N2,A,False,False,0,2.0
0,1,123,1002602,Bridge,bridge 901,N2,A,False,False,0,6.03
0,1,123,1002603,Link,,N2,,,,1212,154.847
0,1,123,1002604,Bridge,bridge 902,N2,A,False,False,0,2.0
0,1,123,1002605,Link,,N2,,,,4230,301.416
0,1,123,1002606,Bridge,bridge 903,N2,A,False,False,0,1.5
0,1,123,1002607,Link,,N2,,,,10785,398.507
0,1,123,1002608,Bridge,bridge 904,N2,A,False,False,0,1.5
0,1,123,1002609,Link,,N2,,,,1211,233.235
0,1,123,1002610,Bridge,bridge 905,N2,A,False,False,4230,73.0
0,1,123,1002611,Link,,N2,,,,0,52.78
0,1,123,1002612,Bridge,bridge 906,N2,A,False,False,0,3.0
0,1,123,1002613,Link,,N2,,,,6159,138.44
0,1,123,1002615,Bridge,bridge 907,N2,A,False,False,0,3.0
0,1,123,1002616,Link,,N2,,,,10067,606.608
0,1,123,1002617,Bridge,bridge 908,N2,A,False,False,0,2.0
0,1,123,1002618,Bridge,bridge 909,N2,A,False,False,0,7.2
0,1,123,1002619,Bridge,bridge 910,N2,A,False,False,0,4.0
0,1,123,1002620,Bridge,bridge 911,N2,B,False,False,0,60.4
0,1,123,1002621,Link,,N2,,,,16228,1311.367
0,1,123,1002625,Bridge,bridge 912,N2,A,False,False,0,15.0
0,1,123,1002626,Link,,N2,,,,0,94.507
0,1,123,1002627,Bridge,bridge 913,N2,A,False,False,0,9.3
0,1,123,1002628,Link,,N2,,,,12298,353.881
0,1,123,1002629,Bridge,bridge 914,N2,B,False,False,1163,30.0
0,1,123,1002630,Link,,N2,,,,2765,435.484
0,1,123,1002632,Bridge,bridge 915,N2,A,False,False,0,16.75
0,1,123,1002633,Link,,N2,,,,13463,390.369
0,1,123,1002636,Bridge,bridge 916,N2,A,False,False,0,4.0
0,1,123,1002637,Intersection,intersection 12,N2,,,,2765,298.701
0,1,123,1002638,Bridge,bridge 917,N2,D,False,False,1109,282.35
0,1,123,1002639,Link,,N2,,,,12186,1881.74
0,1,123,1002643,Bridge,bridge 918,N2,A,False,False,824,25.4
0,1,123,1002644,Link,,N2,,,,12183,1919.023
0,1,123,1002648,Bridge,bridge 919,N2,A,False,False,0,2.0
0,1,123,1002649,Link,,N2,,,,12182,684.982
0,1,123,1002650,Bridge,bridge 920,N2,C,False,False,0,62.5
0,1,123,1002651,Link,,N2,,,,12182,888.77
0,1,123,1002653,Bridge,bridge 921,N2,A,False,False,0,22.0
0,1,123,1002654,Link,,N2,,,,12183,936.536
0,1,123,1002657,Bridge,bridge 922,N2,A,False,False,0,3.0
0,1,123,1002658,Bridge,bridge 923,N2,A,False,False,6294,24.7
0,1,123,1002659,Link,,N2,,,,5665,660.433
0,1,123,1002661,Bridge,bridge 924,N2,A,False,False,0,24.5
0,1,123,1002662,Link,,N2,,,,0,21.809
0,1,123,1002663,Bridge,bridge 925,N2,A,False,False,0,3.0
0,1,123,1002664,Link,,N2,,,,11299,694.17
0,1,123,1002666,Bridge,bridge 926,N2,A,False,False,884,2.5
0,1,123,1002667,Bridge,bridge 927,N2,A,False,False,0,2.0
0,1,123,1002668,Link,,N2,,,,12182,1032.427
0,1,123,1002670,Bridge,bridge 928,N2,A,False,False,0,8.2
0,1,123,1002671,Link,,N2,,,,12183,1870.109
0,1,123,1002673,Bridge,bridge 929,N2,A,False,False,0,3.0
0,1,123,1002674,Link,,N2,,,,12183,1061.1970000000001
0,1,123,1002677,Bridge,bridge 930,N2,A,False,False,0,7.2
0,1,123,1002678,Link,,N2,,,,882,22.84
0,1,123,1002679,Bridge,bridge 931,N2,A,False,False,0,2.0
0,1,123,1002680,Link,,N2,,,,12183,1558.5
0,1,123,1002683,Bridge,bridge 932,N2,A,False,False,0,2.0
0,1,123,1002684,Link,,N2,,,,12184,746.356
0,1,123,1002686,Bridge,bridge 933,N2,A,False,False,0,1.5
0,1,123,1002687,Link,,N2,,,,7846,346.666
0,1,123,1002688,Bridge,bridge 934,N2,A,False,False,0,2.0
0,1,123,1002689,Bridge,bridge 935,N2,A,False,False,0,1.5
0,1,123,1002690,Link,,N2,,,,12186,1445.407
0,1,123,1002693,Bridge,bridge 936,N2,A,False,False,0,2.0
0,1,123,1002694,Bridge,bridge 937,N2,A,False,False,0,2.0
0,1,123,1002695,Link,,N2,,,,6527,67.272
0,1,123,1002696,Bridge,bridge 938,N2,A,False,False,0,2.0
0,1,123,1002697,Bridge,bridge 939,N2,A,False,False,0,2.0
0,1,123,1002698,Link,,N2,,,,1721,99.465
0,1,123,1002699,Bridge,bridge 940,N2,C,False,False,1263,12.4
0,1,123,1002700,Link,,N2,,,,1018,198.038
0,1,123,1002701,Bridge,bridge 941,N2,A,False,False,0,2.5
0,1,123,1002702,Bridge,bridge 942,N2,A,False,False,0,2.5
0,1,123,1002703,Link,,N2,,,,12189,2581.869
0,1,123,1002707,Bridge,bridge 943,N2,A,False,False,0,2.5
0,1,123,1002708,Link,,N2,,,,12188,1307.872
0,1,123,1002710,Bridge,bridge 944,N2,B,False,False,0,11.8
0,1,123,1002711,Link,,N2,,,,12190,1429.0349999999999
0,1,123,1002714,Bridge,bridge 945,N2,B,False,False,0,3.0
0,1,123,1002715,Link,,N2,,,,12190,984.1110000000001
0,1,123,1002717,Bridge,bridge 946,N2,B,False,False,1015,12.2
0,1,123,1002718,Link,,N2,,,,774,249.482
0,1,123,1002719,Bridge,bridge 947,N2,A,False,False,0,3.0
0,1,123,1002720,Bridge,bridge 948,N2,A,False,False,0,3.0
0,1,123,1002721,Link,,N2,,,,10402,434.363
0,1,123,1002724,Bridge,bridge 949,N2,A,False,False,0,40.8
0,1,123,1002725,Link,,N2,,,,12192,1123.91
0,1,123,1002729,Bridge,bridge 950,N2,A,False,False,0,1.5
0,1,123,1002730,Link,,N2,,,,882,142.249
0,1,123,1002731,Bridge,bridge 951,N2,B,False,False,0,7.0
0,1,123,1002732,Link,,N2,,,,11310,686.334
0,1,123,1002734,Bridge,bridge 952,N2,A,False,False,0,21.0
0,1,123,1002735,Intersection,intersection 13,N2,,,,882,165.466
0,1,123,1002736,Link,,N2,,,,110,34.551
0,1,123,1002737,Bridge,bridge 953,N2,A,False,False,0,9.5
0,1,123,1002738,Link,,N2,,,,8029,203.526
0,1,123,1002739,Bridge,bridge 954,N2,B,False,False,992,298.2
0,1,123,1002740,Link,,N2,,,,556,287.749
0,1,123,1002741,Bridge,bridge 955,N2,A,False,False,0,9.1
0,1,123,1002742,Link,,N2,,,,9467,643.649
0,1,123,1002744,Bridge,bridge 956,N2,A,False,False,0,4.4
0,1,123,1002745,Bridge,bridge 957,N2,A,False,False,0,3.0
0,1,123,1002746,Bridge,bridge 958,N2,A,False,False,0,2.0
0,1,123,1002747,Bridge,bridge 959,N2,A,False,False,0,8.5
0,1,123,1002748,Link,,N2,,,,9578,1384.93
0,1,123,1002752,Bridge,bridge 960,N2,A,False,False,0,2.0
0,1,123,1002753,Bridge,bridge 961,N2,B,False,False,0,6.1
0,1,123,1002754,Link,,N2,,,,0,162.772
0,1,123,1002755,Bridge,bridge 962,N2,A,False,False,0,2.0
0,1,123,1002756,Link,,N2,,,,9578,1022.999
0,1,123,1002758,Bridge,bridge 963,N2,C,False,False,0,11.85
0,1,123,1002759,Link,,N2,,,,9578,956.4200000000001
0,1,123,1002761,Bridge,bridge 964,N2,A,False,False,0,11.7
0,1,123,1002762,Link,,N2,,,,991,319.173
0,1,123,1002764,Bridge,bridge 965,N2,C,False,False,0,15.0
0,1,123,1002765,Link,,N2,,,,0,12.797
0,1,123,1002766,Bridge,bridge 966,N2,A,False,False,0,3.0
0,1,123,1002767,Link,,N2,,,,554,216.553
0,1,123,1002768,Bridge,bridge 967,N2,A,False,False,0,3.0
0,1,123,1002769,Link,,N2,,,,9580,957.067
0,1,123,1002770,Bridge,bridge 968,N2,A,False,False,0,14.4
0,1,123,1002771,Link,,N2,,,,9581,974.998
0,1,123,1002773,Bridge,bridge 969,N2,B,False,False,0,12.45
0,1,123,1002774,Link,,N2,,,,0,12.354
0,1,123,1002775,Bridge,bridge 970,N2,A,False,False,0,3.0
0,1,123,1002776,Link,,N2,,,,472,107.866
0,1,123,1002777,Bridge,bridge 971,N2,A,False,False,0,3.0
0,1,123,1002778,Link,,N2,,,,554,342.216
0,1,123,1002779,Bridge,bridge 972,N2,A,False,False,7163,6.0
0,1,123,1002780,Bridge,bridge 973,N2,A,False,False,0,9.25
0,1,123,1002781,Link,,N2,,,,9584,1732.716
0,1,123,1002784,Bridge,bridge 974,N2,A,False,False,0,3.0
0,1,123,1002785,Link,,N2,,,,990,325.774
0,1,123,1002786,Bridge,bridge 975,N2,A,False,False,0,9.25
0,1,123,1002787,Link,,N2,,,,0,6.401
0,1,123,1002788,Bridge,bridge 976,N2,A,False,False,0,3.9
0,1,123,1002789,Link,,N2,,,,444,173.234
0,1,123,1002790,Bridge,bridge 977,N2,A,False,False,0,6.5
0,1,123,1002791,Link,,N2,,,,9585,935.453
0,1,123,1002793,Bridge,bridge 978,N2,A,False,False,0,9.0
0,1,123,1002794,Link,,N2,,,,1864,469.895
0,1,123,1002795,Bridge,bridge 979,N2,A,False,False,0,6.85
0,1,123,1002796,Link,,N2,,,,444,160.336
0,1,123,1002797,Bridge,bridge 980,N2,A,False,False,0,3.0
0,1,123,1002798,Link,,N2,,,,9586,819.379
0,1,123,1002799,Bridge,bridge 981,N2,A,False,False,0,4.5
0,1,123,1002800,Link,,N2,,,,9587,801.479
0,1,123,1002801,Bridge,bridge 982,N2,A,False,False,110,90.8
0,1,123,1002802,Link,,N2,,,,9588,956.509
0,1,123,1002804,Bridge,bridge 983,N2,B,False,False,0,83.1
0,1,123,1002805,Link,,N2,,,,9587,1446.856
0,1,123,1002808,Bridge,bridge 984,N2,B,False,False,208,36.3
0,1,123,1002809,Link,,N2,,,,9586,1499.504
0,1,123,1002812,Bridge,bridge 985,N2,C,False,False,7175,36.0
0,1,123,1002813,Link,,N2,,,,1860,513.029
0,1,123,1002815,Bridge,bridge 986,N2,B,False,False,0,55.5
0,1,123,1002816,Link,,N2,,,,9588,1023.5450000000001
0,1,123,1002819,Bridge,bridge 987,N2,A,False,False,0,12.4
0,1,123,1002820,Link,,N2,,,,1388,292.574
0,1,123,1002821,Bridge,bridge 988,N2,A,False,False,0,6.1
0,1,123,1002822,Bridge,bridge 989,N2,A,False,False,0,9.1
0,1,123,1002823,Link,,N2,,,,470,148.438
0,1,123,1002824,Bridge,bridge 990,N2,A,False,False,0,9.1
0,1,123,1002825,Link,,N2,,,,9587,815.6800000000001
0,1,123,1002827,Bridge,bridge 991,N2,B,False,False,0,21.75
0,1,123,1002828,Link,,N2,,,,9588,1619.202
0,1,123,1002831,Bridge,bridge 992,N2,A,False,False,0,21.4
0,1,123,1002832,Link,,N2,,,,9588,825.895
0,1,123,1002835,Bridge,bridge 993,N2,B,False,False,550,190.5
0,1,123,1002836,Link,,N2,,,,9589,775.3
0,1,123,1002838,Bridge,bridge 994,N2,B,False,False,0,26.0
0,1,123,1002839,Link,,N2,,,,9591,1558.544
0,1,123,1002842,Bridge,bridge 995,N2,A,False,False,7185,87.5
0,1,123,1002843,Link,,N2,,,,871,100.771
0,1,123,1002845,Bridge,bridge 996,N2,A,False,False,0,26.0
0,1,123,1002846,Link,,N2,,,,0,21.627
0,1,123,1002847,Bridge,bridge 997,N2,A,False,False,0,22.0
0,1,123,1002848,Link,,N2,,,,517,39.883
0,1,123,1002850,Bridge,bridge 998,N2,A,False,False,0,79.0
0,1,123,1002851,Link,,N2,,,,469,93.065
0,1,123,1002853,Bridge,bridge 999,N2,A,False,False,0,14.4
0,1,123,1002854,Link,,N2,,,,8607,545.778
0,1,123,1002856,Bridge,bridge 1000,N2,B,False,False,517,63.5
0,1,123,1002857,Link,,N2,,,,909,380.79999999999995
0,1,123,1002859,Bridge,bridge 1001,N2,A,False,False,0,47.5
0,1,123,1002860,Link,,N2,,,,0,45.447
0,1,123,1002861,Bridge,bridge 1002,N2,A,False,False,0,17.0
0,1,123,1002862,Link,,N2,,,,110,20.842
0,1,123,1002863,Bridge,bridge 1003,N2,C,False,False,0,36.5
0,1,123,1002864,Link,,N2,,,,9044,486.054
0,1,123,1002866,Bridge,bridge 1004,N2,A,False,False,0,81.0
0,1,123,1002867,Link,,N2,,,,9594,732.939
0,1,123,1002869,Bridge,bridge 1005,N2,B,False,False,0,36.5
0,1,123,1002870,Link,,N2,,,,9599,3796.6769999999997
0,1,123,1002875,Bridge,bridge 1006,N2,A,False,False,0,39.5
0,1,123,1002876,Link,,N2,,,,468,107.761
0,1,123,1002878,Bridge,bridge 1007,N2,A,False,False,0,24.5
0,1,123,1002879,Link,,N2,,,,9600,2738.575
0,1,123,1002883,Bridge,bridge 1008,N2,A,False,False,0,6.5
0,1,123,1002884,Bridge,bridge 1009,N2,A,False,False,0,7.0
0,1,123,1002885,Link,,N2,,,,1853,508.615
0,1,123,1002886,Bridge,bridge 1010,N2,A,False,False,0,5.0
0,1,123,1002887,Bridge,bridge 1011,N2,A,False,False,0,40.0
0,1,123,1002888,Link,,N2,,,,9601,1494.3740000000003
0,1,123,1002895,SourceSink,sourcesink 12,N2,,,,2402,300.072
0,1,123,1002897,SourceSink,sourcesink 13,N204,,,,2779,485.16
0,1,123,1002898,Link,,N204,,,,0,89.623
0,1,123,1002899,Bridge,bridge 1012,N204,B,False,False,0,40.0
0,1,123,1002900,Link,,N204,,,,0,33.97
0,1,123,1002901,Bridge,bridge 1013,N204,C,False,False,0,3.85
0,1,123,1002902,Bridge,bridge 1014,N204,C,False,False,0,12.6
0,1,123,1002903,Link,,N204,,,,0,124.062
0,1,123,1002904,Bridge,bridge 1015,N204,B,False,False,0,9.5
0,1,123,1002905,Link,,N204,,,,0,455.787
0,1,123,1002906,Bridge,bridge 1016,N204,B,False,False,0,3.0
0,1,123,1002907,Link,,N204,,,,0,8665.160000000002
0,1,123,1002922,Bridge,bridge 1017,N204,C,False,False,0,4.6
0,1,123,1002923,Link,,N204,,,,0,1324.397
0,1,123,1002927,Bridge,bridge 1018,N204,A,False,False,0,24.8
0,1,123,1002928,Link,,N204,,,,0,2102.199
0,1,123,1002936,Bridge,bridge 1019,N204,A,False,False,0,1.65
0,1,123,1002937,Link,,N204,,,,0,3502.014
0,1,123,1002949,Bridge,bridge 1020,N204,D,False,False,0,13.5
0,1,123,1002950,Link,,N204,,,,0,3232.085
0,1,123,1002959,Bridge,bridge 1021,N204,A,False,False,0,6.2
0,1,123,1002960,Link,,N204,,,,0,278.216
0,1,123,1002961,Bridge,bridge 1022,N204,B,False,False,0,39.5
0,1,123,1002962,Link,,N204,,,,0,3110.06
0,1,123,1002970,Bridge,bridge 1023,N204,A,False,False,0,9.24
0,1,123,1002971,Link,,N204,,,,0,3458.5240000000003
0,1,123,1002979,Bridge,bridge 1024,N204,A,False,False,0,2.24
0,1,123,1002980,Link,,N204,,,,0,89.915
0,1,123,1002982,Bridge,bridge 1025,N204,A,False,False,0,3.1
0,1,123,1002983,Link,,N204,,,,0,681.198
0,1,123,1002984,Bridge,bridge 1026,N204,C,False,False,0,24.2
0,1,123,1002985,Link,,N204,,,,0,727.84
0,1,123,1002987,SourceSink,sourcesink 14,N204,,,,2728,27.37
0,1,123,1002990,SourceSink,sourcesink 15,N207,,,,5675,276.736
0,1,123,1002991,Bridge,bridge 1027,N207,C,False,False,0,22.29
0,1,123,1002992,Link,,N207,,,,1403,542.263
0,1,123,1002994,Bridge,bridge 1028,N207,C,False,False,0,19.4
0,1,123,1002995,Link,,N207,,,,1205,474.715
0,1,123,1002997,Bridge,bridge 1029,N207,C,False,False,0,30.76
0,1,123,1002998,Link,,N207,,,,0,105.483
0,1,123,1003001,Bridge,bridge 1030,N207,B,False,False,0,38.25
0,1,123,1003002,Link,,N207,,,,1404,3948.8269999999998
0,1,123,1003009,Bridge,bridge 1031,N207,C,False,False,0,18.7
0,1,123,1003010,Link,,N207,,,,1405,5187.763999999999
0,1,123,1003022,Bridge,bridge 1032,N207,A,False,False,0,2.5
0,1,123,1003023,Link,,N207,,,,1405,2610.16
0,1,123,1003027,Bridge,bridge 1033,N207,A,False,False,0,13.5
0,1,123,1003028,Link,,N207,,,,1207,184.585
0,1,123,1003029,Bridge,bridge 1034,N207,B,False,False,0,31.4
0,1,123,1003030,Link,,N207,,,,0,31.571
0,1,123,1003031,Bridge,bridge 1035,N207,A,False,False,0,1.5
0,1,123,1003032,Link,,N207,,,,0,35.965
0,1,123,1003033,Bridge,bridge 1036,N207,A,False,False,198,45.0
0,1,123,1003034,Link,,N207,,,,1405,917.582
0,1,123,1003036,Bridge,bridge 1037,N207,B,False,False,0,23.2
0,1,123,1003037,Link,,N207,,,,1405,2849.6859999999997
0,1,123,1003042,Bridge,bridge 1038,N207,A,False,False,0,12.0
0,1,123,1003043,Link,,N207,,,,1406,2059.217
0,1,123,1003048,Bridge,bridge 1039,N207,A,False,False,0,3.0
0,1,123,1003049,Bridge,bridge 1040,N207,B,False,False,0,9.2
0,1,123,1003050,Link,,N207,,,,1208,236.082
0,1,123,1003051,Bridge,bridge 1041,N207,B,False,False,0,4.5
0,1,123,1003052,Link,,N207,,,,0,176.482
0,1,123,1003053,Bridge,bridge 1042,N207,A,False,False,0,19.0
0,1,123,1003054,Link,,N207,,,,1406,863.5150000000001
0,1,123,1003056,Bridge,bridge 1043,N207,B,False,False,198,6.0
0,1,123,1003057,Link,,N207,,,,0,342.462
0,1,123,1003058,Bridge,bridge 1044,N207,A,False,False,0,15.8
0,1,123,1003059,Link,,N207,,,,0,126.023
0,1,123,1003061,Bridge,bridge 1045,N207,A,False,False,0,4.0
0,1,123,1003062,Bridge,bridge 1046,N207,A,False,False,0,4.5
0,1,123,1003063,Link,,N207,,,,1406,352.926
0,1,123,1003064,Bridge,bridge 1047,N207,A,False,False,0,1.5
0,1,123,1003065,Bridge,bridge 1048,N207,A,False,False,0,4.5
0,1,123,1003066,Link,,N207,,,,1208,458.633
0,1,123,1003068,Bridge,bridge 1049,N207,C,False,False,0,6.0
0,1,123,1003069,Bridge,bridge 1050,N207,A,False,False,0,12.4
0,1,123,1003070,Link,,N207,,,,1407,1928.826
0,1,123,1003074,Bridge,bridge 1051,N207,D,False,False,0,12.7
0,1,123,1003075,Link,,N207,,,,0,369.303
0,1,123,1003077,Bridge,bridge 1052,N207,A,False,False,0,6.0
0,1,123,1003078,Bridge,bridge 1053,N207,A,False,False,0,4.5
0,1,123,1003079,Link,,N207,,,,1407,487.679
0,1,123,1003080,Bridge,bridge 1054,N207,A,False,False,0,6.0
0,1,123,1003081,Link,,N207,,,,1408,2930.5520000000006
0,1,123,1003087,Bridge,bridge 1055,N207,C,False,False,0,6.0
0,1,123,1003088,Bridge,bridge 1056,N207,A,False,False,0,8.2
0,1,123,1003089,Link,,N207,,,,198,167.644
0,1,123,1003090,Bridge,bridge 1057,N207,B,False,False,0,6.0
0,1,123,1003091,Bridge,bridge 1058,N207,B,False,False,0,12.2
0,1,123,1003092,Link,,N207,,,,0,106.521
0,1,123,1003093,Bridge,bridge 1059,N207,A,False,False,0,4.5
0,1,123,1003094,Bridge,bridge 1060,N207,A,False,False,0,4.5
0,1,123,1003095,Link,,N207,,,,0,235.164
0,1,123,1003096,Bridge,bridge 1061,N207,A,False,False,0,1.5
0,1,123,1003097,Bridge,bridge 1062,N207,D,False,False,0,4.35
0,1,123,1003098,Link,,N207,,,,1408,410.51
0,1,123,1003099,Bridge,bridge 1063,N207,A,False,False,0,3.0
0,1,123,1003100,Bridge,bridge 1064,N207,A,False,False,0,3.0
0,1,123,1003101,Link,,N207,,,,0,336.098
0,1,123,1003102,Bridge,bridge 1065,N207,C,False,False,0,6.0
0,1,123,1003104,Bridge,bridge 1066,N207,A,False,False,0,38.0
0,1,123,1003105,Link,,N207,,,,292,7278.420999999999
0,1,123,1003118,Bridge,bridge 1067,N207,A,False,False,0,4.55
0,1,123,1003119,Bridge,bridge 1068,N207,A,False,False,0,9.2
0,1,123,1003120,Link,,N207,,,,0,18.737
0,1,123,1003121,Bridge,bridge 1069,N207,A,False,False,0,12.1
0,1,123,1003122,Link,,N207,,,,292,677.04
0,1,123,1003123,Bridge,bridge 1070,N207,A,False,False,0,1.5
0,1,123,1003124,Link,,N207,,,,292,2428.211
0,1,123,1003128,Bridge,bridge 1071,N207,A,False,False,0,20.8
0,1,123,1003129,Link,,N207,,,,221,322.37399999999997
0,1,123,1003131,Bridge,bridge 1072,N207,A,False,False,0,14.0
0,1,123,1003132,Link,,N207,,,,292,2234.423
0,1,123,1003135,Bridge,bridge 1073,N207,A,False,False,0,4.5
0,1,123,1003136,Link,,N207,,,,292,1212.159
0,1,123,1003139,Bridge,bridge 1074,N207,C,False,False,71,61.6
0,1,123,1003140,Link,,N207,,,,0,85.165
0,1,123,1003141,Bridge,bridge 1075,N207,A,False,False,0,3.5
0,1,123,1003142,Link,,N207,,,,221,631.517
0,1,123,1003143,Bridge,bridge 1076,N207,A,False,False,0,12.5
0,1,123,1003144,Link,,N207,,,,293,699.0550000000001
0,1,123,1003146,Bridge,bridge 1077,N207,B,False,False,0,101.6
0,1,123,1003147,Link,,N207,,,,293,2653.833
